label,机器名,业务IP,归属系统,归属微服务,系统级别,进程,规格,机房,网络区域,芯片架构,最高CPU利用率,最高内存利用率,CPU利用率(>20%)时间占比,CPU利用率(>30%)时间占比,创建/变更时间
0-平,hfa-ems-address-kzx-0002,10.2.3.221,EMS,address,A,address,2C4G,hfa,SCYW,ARM,0.17,0.12,0,0,2020/10/4
3-升CPU内存,bja-ems-app-kzx-0001,10.1.4.243,EMS,app,A,app,2C8G,bja,AG,x86,1,0.87,0.79,0.61,2020/8/4
1-升CPU,bja-ems-app-kzx-0002,10.1.4.251,EMS,app,A,app,2C8G,bja,AG,x86,0.53,0.28,0.41,0.02,2020/4/21
5-降内存,bjb-ems-app-kzx-0001,10.1.5.58,EMS,app,A,app,2C8G,bjb,AG,C86,0.21,0.32,0.04,0,2020/4/25
5-降内存,bjb-ems-app-kzx-0002,10.1.5.113,EMS,app,A,app,2C8G,bjb,AG,C86,0.17,0.47,0,0,2020/2/10
5-降内存,hfa-ems-app-kzx-0001,10.1.3.107,EMS,app,A,app,2C8G,hfa,AG,ARM,0.3,0.15,0.19,0.02,2020/1/11
5-降内存,hfa-ems-app-kzx-0002,10.1.3.173,EMS,app,A,app,2C8G,hfa,AG,ARM,0.27,0.2,0.14,0,2020/11/4
4-降CPU,bja-ems-detail-kzx-0001,10.2.4.250,EMS,detail,A,detail,32C64G,bja,SCYW,ARM,0.23,0.84,0.63,0,2020/7/14
5-降内存,bja-ems-detail-kzx-0002,10.2.4.168,EMS,detail,A,detail,32C64G,bja,SCYW,ARM,0.69,0.54,0.29,0.13,2020/10/14
6-降CPU内存,bjb-ems-detail-kzx-0001,10.2.5.89,EMS,detail,A,detail,32C64G,bjb,SCYW,C86,0.4,0.13,0.28,0.05,2020/10/8
0-平,bjb-ems-detail-kzx-0002,10.2.5.181,EMS,detail,A,detail,32C64G,bjb,SCYW,C86,1,0.9,0.2,0.01,2020/5/2
6-降CPU内存,hfa-ems-detail-kzx-0001,10.2.3.160,EMS,detail,A,detail,8C32G,hfa,SCYW,x86,0.16,0.25,0,0,2020/3/16
1-升CPU,hfa-ems-detail-kzx-0002,10.2.3.132,EMS,detail,A,detail,8C32G,hfa,SCYW,x86,0.55,0.38,0.22,0.16,2020/4/5
1-升CPU,bja-ems-ha-kzx-0001,10.2.4.167,EMS,ha,A,ha,4C8G,bja,SCYW,x86,1,0.72,0.63,0.51,2020/4/28
5-降内存,bja-ems-ha-kzx-0002,10.2.4.164,EMS,ha,A,ha,4C8G,bja,SCYW,x86,0.14,0.56,0,0,2020/4/28
1-升CPU,bjb-ems-ha-kzx-0001,10.2.5.158,EMS,ha,A,ha,4C8G,bjb,SCYW,C86,0.91,0.71,0.69,0.06,2020/11/1
4-降CPU,bjb-ems-ha-kzx-0002,10.2.5.154,EMS,ha,A,ha,4C8G,bjb,SCYW,C86,0.14,0.8,0,0,2020/6/2
6-降CPU内存,hfa-ems-ha-kzx-0001,10.2.3.40,EMS,ha,A,ha,4C8G,hfa,SCYW,C86,0.29,0.18,0.07,0,2020/1/20
6-降CPU内存,hfa-ems-ha-kzx-0002,10.2.3.225,EMS,ha,A,ha,4C8G,hfa,SCYW,C86,0.21,0.12,0.21,0,2020/8/16
1-升CPU,bja-ems-order-kzx-0001,10.1.4.119,EMS,order,A,order,8C16G,bja,AG,x86,0.67,0.51,0.67,0.45,2020/9/4
1-升CPU,bja-ems-order-kzx-0002,10.1.4.178,EMS,order,A,order,8C16G,bja,AG,x86,0.65,0.55,0.5,0.38,2020/4/9
0-平,bjb-ems-order-kzx-0001,10.1.5.65,EMS,order,A,order,8C16G,bjb,AG,C86,0.25,0.53,0.14,0,2020/12/19
6-降CPU内存,bjb-ems-order-kzx-0002,10.1.5.31,EMS,order,A,order,8C16G,bjb,AG,C86,0.27,0.16,0.19,0,2020/9/8
0-平,hfa-ems-order-kzx-0001,10.1.3.18,EMS,order,A,order,2C4G,hfa,AG,C86,0.1,0.47,0,0,2020/10/2
0-平,hfa-ems-order-kzx-0002,10.1.3.102,EMS,order,A,order,2C4G,hfa,AG,C86,0.35,0.19,0.57,0.04,2020/2/3
1-升CPU,bja-ems-user-kzx-0001,10.6.4.252,EMS,user,A,user,8C16G,bja,WEB,ARM,1,0.48,0.8,0.53,2020/5/11
1-升CPU,bja-ems-user-kzx-0002,10.6.4.187,EMS,user,A,user,8C16G,bja,WEB,ARM,0.89,0.73,0.2,0.02,2020/12/13
3-升CPU内存,bjb-ems-user-kzx-0001,10.6.5.112,EMS,user,A,user,8C16G,bjb,WEB,x86,0.63,1,0.31,0.04,2020/10/5
6-降CPU内存,bjb-ems-user-kzx-0002,10.6.5.144,EMS,user,A,user,8C16G,bjb,WEB,x86,0.14,0.18,0,0,2020/8/10
6-降CPU内存,hfa-ems-user-kzx-0001,10.6.3.72,EMS,user,A,user,4C16G,hfa,WEB,ARM,0.34,0.38,0.53,0.1,2020/6/22
6-降CPU内存,hfa-ems-user-kzx-0002,10.6.3.218,EMS,user,A,user,4C16G,hfa,WEB,ARM,0.38,0.18,0.08,0.04,2020/9/1
1-升CPU,bja-ems-web-kzx-0001,10.1.4.208,EMS,web,A,web,2C4G,bja,AG,C86,0.89,0.74,0.51,0.5,2020/2/12
1-升CPU,bja-ems-web-kzx-0002,10.1.4.68,EMS,web,A,web,2C4G,bja,AG,C86,0.86,0.54,0.25,0.06,2020/12/10
0-平,bjb-ems-web-kzx-0001,10.1.5.165,EMS,web,A,web,2C4G,bjb,AG,ARM,0.15,0.32,0,0,2020/10/11
0-平,bjb-ems-web-kzx-0002,10.1.5.53,EMS,web,A,web,2C4G,bjb,AG,ARM,0.17,0.46,0,0,2020/5/26
0-平,hfa-ems-web-kzx-0001,10.1.3.246,EMS,web,A,web,2C4G,hfa,AG,x86,0.48,0.76,0.38,0.02,2020/6/24
3-升CPU内存,hfa-ems-web-kzx-0002,10.1.3.205,EMS,web,A,web,2C4G,hfa,AG,x86,0.93,0.97,0.18,0.05,2020/11/8
4-降CPU,bja-habor-MGR-kzx-0001,10.3.4.176,HABOR,MGR,C,MGR,16C64G,bja,KFCS,C86,0.88,0.81,0.48,0.18,2020/8/3
1-升CPU,bja-habor-MGR-kzx-0002,10.3.4.7,HABOR,MGR,C,MGR,16C64G,bja,KFCS,C86,0.84,0.57,0.52,0.4,2020/2/25
6-降CPU内存,bjb-habor-MGR-kzx-0001,10.3.5.172,HABOR,MGR,C,MGR,16C64G,bjb,KFCS,ARM,0.18,0.28,0,0,2020/1/28
6-降CPU内存,bjb-habor-MGR-kzx-0002,10.3.5.98,HABOR,MGR,C,MGR,16C64G,bjb,KFCS,ARM,0.1,0.43,0,0,2020/1/9
6-降CPU内存,hfa-habor-MGR-kzx-0001,10.3.3.38,HABOR,MGR,C,MGR,16C32G,hfa,KFCS,C86,0.28,0.42,0.18,0,2020/10/9
6-降CPU内存,hfa-habor-MGR-kzx-0002,10.3.3.67,HABOR,MGR,C,MGR,16C32G,hfa,KFCS,C86,0.44,0.54,0.09,0.04,2020/5/28
1-升CPU,bja-habor-ha-kzx-0001,10.3.4.118,HABOR,ha,C,ha,8C16G,bja,KFCS,x86,0.73,0.34,0.54,0.44,2020/10/13
6-降CPU内存,bja-habor-ha-kzx-0002,10.3.4.14,HABOR,ha,C,ha,8C16G,bja,KFCS,x86,0.45,0.34,0.86,0.31,2020/11/10
6-降CPU内存,bjb-habor-ha-kzx-0001,10.3.5.242,HABOR,ha,C,ha,8C16G,bjb,KFCS,C86,0.19,0.1,0,0,2020/6/22
6-降CPU内存,bjb-habor-ha-kzx-0002,10.3.5.19,HABOR,ha,C,ha,8C16G,bjb,KFCS,C86,0.35,0.13,0.36,0.09,2020/12/15
1-升CPU,hfa-habor-ha-kzx-0001,10.3.3.231,HABOR,ha,C,ha,2C4G,hfa,KFCS,x86,0.99,0.19,0.15,0.06,2020/9/3
1-升CPU,hfa-habor-ha-kzx-0002,10.3.3.18,HABOR,ha,C,ha,2C4G,hfa,KFCS,x86,0.58,0.27,0.15,0.06,2020/12/8
3-升CPU内存,bja-habor-habor-kzx-0001,10.3.4.211,HABOR,habor,C,habor,2C4G,bja,KFCS,x86,0.83,1,0.63,0.23,2020/11/21
1-升CPU,bja-habor-habor-kzx-0002,10.3.4.246,HABOR,habor,C,habor,2C4G,bja,KFCS,x86,0.78,0.27,0.32,0.19,2020/12/11
0-平,bjb-habor-habor-kzx-0001,10.3.5.165,HABOR,habor,C,habor,2C4G,bjb,KFCS,C86,0.41,0.56,0.18,0.02,2020/6/26
0-平,bjb-habor-habor-kzx-0002,10.3.5.94,HABOR,habor,C,habor,2C4G,bjb,KFCS,C86,0.3,0.78,0.02,0.01,2020/8/20
0-平,hfa-habor-habor-kzx-0001,10.3.3.59,HABOR,habor,C,habor,2C4G,hfa,KFCS,C86,0.13,0.13,0,0,2020/7/26
0-平,hfa-habor-habor-kzx-0002,10.3.3.19,HABOR,habor,C,habor,2C4G,hfa,KFCS,C86,0.24,0.27,0.45,0,2020/1/20
3-升CPU内存,bja-habor-web-kzx-0001,10.1.4.213,HABOR,web,C,web,8C16G,bja,AG,ARM,0.84,1,0.6,0.5,2020/3/3
6-降CPU内存,bja-habor-web-kzx-0002,10.1.4.23,HABOR,web,C,web,8C16G,bja,AG,ARM,0.49,0.42,0.99,0.31,2020/8/20
6-降CPU内存,bjb-habor-web-kzx-0001,10.1.5.104,HABOR,web,C,web,8C16G,bjb,AG,x86,0.15,0.1,0,0,2020/2/23
6-降CPU内存,bjb-habor-web-kzx-0002,10.1.5.215,HABOR,web,C,web,8C16G,bjb,AG,x86,0.24,0.29,0.29,0,2020/5/26
1-升CPU,hfa-habor-web-kzx-0001,10.1.3.120,HABOR,web,C,web,4C16G,hfa,AG,ARM,0.6,0.26,0.29,0.12,2020/5/15
5-降内存,hfa-habor-web-kzx-0002,10.1.3.209,HABOR,web,C,web,4C16G,hfa,AG,ARM,0.14,0.61,0,0,2020/12/8
1-升CPU,bja-jenkins-MGR-kzx-0001,10.8.4.13,JENKINS,MGR,C,MGR,16C64G,bja,OA,x86,0.71,0.69,0.66,0.59,2020/10/1
5-降内存,bja-jenkins-MGR-kzx-0002,10.8.4.148,JENKINS,MGR,C,MGR,16C64G,bja,OA,x86,0.69,0.48,0.01,0,2020/12/17
6-降CPU内存,bjb-jenkins-MGR-kzx-0001,10.8.5.71,JENKINS,MGR,C,MGR,16C64G,bjb,OA,C86,0.41,0.15,0.55,0.24,2020/11/5
6-降CPU内存,bjb-jenkins-MGR-kzx-0002,10.8.5.126,JENKINS,MGR,C,MGR,16C64G,bjb,OA,C86,0.5,0.35,0.3,0.05,2020/4/22
6-降CPU内存,hfa-jenkins-MGR-kzx-0001,10.8.3.196,JENKINS,MGR,C,MGR,16C32G,hfa,OA,C86,0.27,0.25,0.38,0,2020/9/14
6-降CPU内存,hfa-jenkins-MGR-kzx-0002,10.8.3.242,JENKINS,MGR,C,MGR,16C32G,hfa,OA,C86,0.43,0.15,0.15,0.01,2020/6/28
3-升CPU内存,bja-jenkins-ha-kzx-0001,10.3.4.65,JENKINS,ha,C,ha,8C16G,bja,KFCS,x86,0.98,0.84,0.64,0.44,2020/10/18
1-升CPU,bja-jenkins-ha-kzx-0002,10.3.4.195,JENKINS,ha,C,ha,8C16G,bja,KFCS,x86,0.56,0.51,0.16,0.09,2020/11/24
6-降CPU内存,bja-jenkins-ha-kzx-0003,10.3.4.237,JENKINS,ha,C,ha,8C16G,bja,KFCS,x86,0.11,0.47,0,0,2020/12/17
6-降CPU内存,bja-jenkins-ha-kzx-0004,10.3.4.41,JENKINS,ha,C,ha,8C16G,bja,KFCS,x86,0.19,0.15,0,0,2020/8/1
1-升CPU,bjb-jenkins-ha-kzx-0001,10.3.5.16,JENKINS,ha,C,ha,8C16G,bjb,KFCS,ARM,0.55,0.32,0.24,0.03,2020/1/2
6-降CPU内存,bjb-jenkins-ha-kzx-0002,10.3.5.94,JENKINS,ha,C,ha,8C16G,bjb,KFCS,ARM,0.38,0.11,0.11,0.02,2020/1/12
6-降CPU内存,bjb-jenkins-ha-kzx-0003,10.3.5.204,JENKINS,ha,C,ha,8C16G,bjb,KFCS,ARM,0.36,0.35,0.21,0.09,2020/8/25
6-降CPU内存,bjb-jenkins-ha-kzx-0004,10.3.5.249,JENKINS,ha,C,ha,8C16G,bjb,KFCS,ARM,0.13,0.19,0,0,2020/7/11
6-降CPU内存,hfa-jenkins-ha-kzx-0001,10.3.3.175,JENKINS,ha,C,ha,4C8G,hfa,KFCS,x86,0.37,0.33,0.06,0.03,2020/7/28
6-降CPU内存,hfa-jenkins-ha-kzx-0002,10.3.3.28,JENKINS,ha,C,ha,4C8G,hfa,KFCS,x86,0.22,0.26,0.18,0,2020/1/1
4-降CPU,hfa-jenkins-ha-kzx-0003,10.3.3.96,JENKINS,ha,C,ha,4C8G,hfa,KFCS,x86,0.3,0.55,0.05,0.02,2020/6/16
1-升CPU,bja-jenkins-jenkins-kzx-0001,10.8.4.122,JENKINS,jenkins,C,jenkins,4C8G,bja,OA,ARM,0.9,0.78,0.69,0.52,2020/11/7
1-升CPU,bja-jenkins-jenkins-kzx-0002,10.8.4.178,JENKINS,jenkins,C,jenkins,4C8G,bja,OA,ARM,0.67,0.65,0.12,0.1,2020/2/15
6-降CPU内存,bjb-jenkins-jenkins-kzx-0001,10.8.5.90,JENKINS,jenkins,C,jenkins,4C8G,bjb,OA,ARM,0.48,0.23,0.09,0.04,2020/10/8
6-降CPU内存,bjb-jenkins-jenkins-kzx-0002,10.8.5.217,JENKINS,jenkins,C,jenkins,4C8G,bjb,OA,ARM,0.23,0.11,0.39,0,2020/5/11
5-降内存,hfa-jenkins-jenkins-kzx-0001,10.8.3.45,JENKINS,jenkins,C,jenkins,2C8G,hfa,OA,x86,0.21,0.5,0.13,0,2020/9/4
5-降内存,hfa-jenkins-jenkins-kzx-0002,10.8.3.13,JENKINS,jenkins,C,jenkins,2C8G,hfa,OA,x86,0.28,0.3,0.1,0,2020/7/18
1-升CPU,bja-jenkins-pipline-kzx-0001,10.1.4.34,JENKINS,pipline,C,pipline,16C64G,bja,AG,ARM,0.63,0.94,0.69,0.51,2020/6/7
6-降CPU内存,bja-jenkins-pipline-kzx-0002,10.1.4.108,JENKINS,pipline,C,pipline,16C64G,bja,AG,ARM,0.27,0.27,0.11,0,2020/4/27
6-降CPU内存,bjb-jenkins-pipline-kzx-0001,10.1.5.94,JENKINS,pipline,C,pipline,16C64G,bjb,AG,C86,0.38,0.24,0.03,0.01,2020/6/18
6-降CPU内存,bjb-jenkins-pipline-kzx-0002,10.1.5.87,JENKINS,pipline,C,pipline,16C64G,bjb,AG,C86,0.46,0.3,0.09,0.04,2020/7/25
6-降CPU内存,hfa-jenkins-pipline-kzx-0001,10.1.3.130,JENKINS,pipline,C,pipline,4C16G,hfa,AG,x86,0.36,0.19,0.16,0.03,2020/1/19
6-降CPU内存,hfa-jenkins-pipline-kzx-0002,10.1.3.196,JENKINS,pipline,C,pipline,4C16G,hfa,AG,x86,0.25,0.32,0.11,0,2020/11/13
1-升CPU,bja-jenkins-web-kzx-0001,10.8.4.250,JENKINS,web,C,web,8C32G,bja,OA,x86,0.92,0.63,0.64,0.49,2020/12/16
5-降内存,bja-jenkins-web-kzx-0002,10.8.4.245,JENKINS,web,C,web,8C32G,bja,OA,x86,0.49,0.9,0.26,0.06,2020/4/5
2-升内存,bjb-jenkins-web-kzx-0001,10.8.5.221,JENKINS,web,C,web,8C32G,bjb,OA,C86,0.32,0.66,0.2,0.09,2020/4/4
6-降CPU内存,bjb-jenkins-web-kzx-0002,10.8.5.62,JENKINS,web,C,web,8C32G,bjb,OA,C86,0.26,0.54,0.21,0,2020/6/4
6-降CPU内存,hfa-jenkins-web-kzx-0001,10.8.3.6,JENKINS,web,C,web,4C16G,hfa,OA,ARM,0.26,0.26,0.68,0,2020/1/18
6-降CPU内存,hfa-jenkins-web-kzx-0002,10.8.3.150,JENKINS,web,C,web,4C16G,hfa,OA,ARM,0.25,0.46,0.33,0,2020/11/26
3-升CPU内存,bja-log-DORIS-kzx-0001,10.7.4.113,LOG,DORIS,C,DORIS,2C8G,bja,HXYW,C86,0.82,0.82,0.62,0.48,2020/1/20
1-升CPU,bja-log-DORIS-kzx-0002,10.7.4.165,LOG,DORIS,C,DORIS,2C8G,bja,HXYW,C86,0.54,0.72,0.44,0.28,2020/2/22
3-升CPU内存,bja-log-DORIS-kzx-0003,10.7.4.214,LOG,DORIS,C,DORIS,2C8G,bja,HXYW,C86,0.7,0.81,0.59,0.17,2020/7/22
2-升内存,bja-log-DORIS-kzx-0004,10.7.4.87,LOG,DORIS,C,DORIS,2C8G,bja,HXYW,C86,0.35,0.53,0.93,0.19,2020/4/6
0-平,bja-log-DORIS-kzx-0005,10.7.4.37,LOG,DORIS,C,DORIS,2C8G,bja,HXYW,C86,0.2,0.53,0.58,0,2020/5/21
5-降内存,bja-log-DORIS-kzx-0006,10.7.4.239,LOG,DORIS,C,DORIS,2C8G,bja,HXYW,C86,0.33,0.47,0.03,0.01,2020/10/16
1-升CPU,bjb-log-DORIS-kzx-0001,10.7.5.223,LOG,DORIS,C,DORIS,2C8G,bjb,HXYW,x86,0.76,0.18,0.06,0.03,2020/8/28
5-降内存,bjb-log-DORIS-kzx-0002,10.7.5.37,LOG,DORIS,C,DORIS,2C8G,bjb,HXYW,x86,0.28,0.2,0.76,0,2020/3/4
5-降内存,bjb-log-DORIS-kzx-0003,10.7.5.15,LOG,DORIS,C,DORIS,2C8G,bjb,HXYW,x86,0.18,0.21,0,0,2020/8/8
5-降内存,bjb-log-DORIS-kzx-0004,10.7.5.75,LOG,DORIS,C,DORIS,2C8G,bjb,HXYW,x86,0.22,0.43,0.57,0,2020/12/18
5-降内存,bjb-log-DORIS-kzx-0005,10.7.5.210,LOG,DORIS,C,DORIS,2C8G,bjb,HXYW,x86,0.14,0.38,0,0,2020/6/15
5-降内存,bjb-log-DORIS-kzx-0006,10.7.5.17,LOG,DORIS,C,DORIS,2C8G,bjb,HXYW,x86,0.41,0.23,0.09,0.04,2020/1/8
5-降内存,hfa-log-DORIS-kzx-0001,10.7.3.44,LOG,DORIS,C,DORIS,2C8G,hfa,HXYW,ARM,0.34,0.38,0.16,0.03,2020/1/17
5-降内存,hfa-log-DORIS-kzx-0002,10.7.3.22,LOG,DORIS,C,DORIS,2C8G,hfa,HXYW,ARM,0.1,0.99,0,0,2020/8/17
1-升CPU,bja-log-ES-kzx-0001,10.2.4.35,LOG,ES,C,ES,16C64G,bja,SCYW,x86,0.91,0.83,0.64,0.06,2020/5/3
0-平,bja-log-ES-kzx-0002,10.2.4.110,LOG,ES,C,ES,16C64G,bja,SCYW,x86,0.62,0.1,0.69,0.34,2020/7/23
0-平,bja-log-ES-kzx-0003,10.2.4.174,LOG,ES,C,ES,16C64G,bja,SCYW,x86,0.58,0.39,0.19,0.07,2020/10/5
5-降内存,bjb-log-ES-kzx-0001,10.2.5.106,LOG,ES,C,ES,16C64G,bjb,SCYW,x86,0.77,0.34,0.11,0.06,2020/4/26
6-降CPU内存,bjb-log-ES-kzx-0002,10.2.5.154,LOG,ES,C,ES,16C64G,bjb,SCYW,x86,0.39,0.44,0.37,0.06,2020/11/27
5-降内存,bjb-log-ES-kzx-0003,10.2.5.135,LOG,ES,C,ES,16C64G,bjb,SCYW,x86,0.12,0.67,0,0,2020/6/23
6-降CPU内存,hfa-log-ES-kzx-0001,10.2.3.75,LOG,ES,C,ES,16C64G,hfa,SCYW,ARM,0.12,0.33,0,0,2020/6/11
6-降CPU内存,hfa-log-ES-kzx-0002,10.2.3.248,LOG,ES,C,ES,16C64G,hfa,SCYW,ARM,0.39,0.15,0.04,0.02,2020/6/8
6-降CPU内存,hfa-log-ES-kzx-0003,10.2.3.245,LOG,ES,C,ES,16C64G,hfa,SCYW,ARM,0.22,0.44,0.06,0,2020/5/4
6-降CPU内存,bja-log-MGR-kzx-0001,10.2.4.165,LOG,MGR,C,MGR,16C64G,bja,SCYW,x86,0.95,0.99,0.57,0.45,2020/2/7
6-降CPU内存,bja-log-MGR-kzx-0002,10.2.4.81,LOG,MGR,C,MGR,16C64G,bja,SCYW,x86,0.76,0.8,0.46,0.16,2020/11/8
1-升CPU,bjb-log-MGR-kzx-0001,10.2.5.102,LOG,MGR,C,MGR,16C64G,bjb,SCYW,ARM,0.81,0.39,0.04,0.02,2020/7/21
6-降CPU内存,bjb-log-MGR-kzx-0002,10.2.5.107,LOG,MGR,C,MGR,16C64G,bjb,SCYW,ARM,0.44,0.41,0.63,0.02,2020/11/18
0-平,hfa-log-MGR-kzx-0001,10.2.3.6,LOG,MGR,C,MGR,2C4G,hfa,SCYW,x86,0.34,0.36,0.62,0.2,2020/5/18
0-平,hfa-log-MGR-kzx-0002,10.2.3.110,LOG,MGR,C,MGR,2C4G,hfa,SCYW,x86,0.22,0.34,0.06,0,2020/7/8
3-升CPU内存,bja-log-cold-kzx-0001,10.2.4.60,LOG,cold,C,cold,4C8G,bja,SCYW,x86,1,0.84,0.65,0.46,2020/12/8
6-降CPU内存,bja-log-cold-kzx-0002,10.2.4.222,LOG,cold,C,cold,4C8G,bja,SCYW,x86,0.17,0.5,0,0,2020/1/8
6-降CPU内存,bjb-log-cold-kzx-0001,10.2.5.10,LOG,cold,C,cold,4C8G,bjb,SCYW,ARM,0.49,0.45,0.29,0.04,2020/11/9
1-升CPU,bjb-log-cold-kzx-0002,10.2.5.161,LOG,cold,C,cold,4C8G,bjb,SCYW,ARM,0.99,0.21,0.07,0.03,2020/1/22
5-降内存,hfa-log-cold-kzx-0001,10.2.3.102,LOG,cold,C,cold,2C8G,hfa,SCYW,ARM,0.48,0.19,0.05,0.02,2020/6/24
5-降内存,hfa-log-cold-kzx-0002,10.2.3.136,LOG,cold,C,cold,2C8G,hfa,SCYW,ARM,0.32,0.17,0.13,0.1,2020/12/10
1-升CPU,bja-log-ha-kzx-0001,10.3.4.98,LOG,ha,C,ha,16C64G,bja,KFCS,x86,0.93,0.77,0.63,0.52,2020/6/26
1-升CPU,bja-log-ha-kzx-0002,10.3.4.85,LOG,ha,C,ha,16C64G,bja,KFCS,x86,0.36,0.51,0.39,0.17,2020/3/1
4-降CPU,bja-log-ha-kzx-0003,10.3.4.157,LOG,ha,C,ha,16C64G,bja,KFCS,x86,0.81,0.37,0.14,0.07,2020/2/25
0-平,bja-log-ha-kzx-0004,10.3.4.254,LOG,ha,C,ha,16C64G,bja,KFCS,x86,0.73,0.7,0.22,0.18,2020/7/16
1-升CPU,bja-log-ha-kzx-0005,10.3.4.116,LOG,ha,C,ha,16C64G,bja,KFCS,x86,0.7,0.48,0.96,0.43,2020/9/26
6-降CPU内存,bjb-log-ha-kzx-0001,10.3.5.203,LOG,ha,C,ha,16C64G,bjb,KFCS,C86,0.23,0.48,0.19,0,2020/6/13
6-降CPU内存,bjb-log-ha-kzx-0002,10.3.5.207,LOG,ha,C,ha,16C64G,bjb,KFCS,C86,0.24,0.26,0.07,0,2020/3/26
6-降CPU内存,bjb-log-ha-kzx-0003,10.3.5.206,LOG,ha,C,ha,16C64G,bjb,KFCS,C86,0.41,0.3,0.25,0.1,2020/7/22
5-降内存,bjb-log-ha-kzx-0004,10.3.5.216,LOG,ha,C,ha,16C64G,bjb,KFCS,C86,0.17,0.56,0,0,2020/10/10
5-降内存,bjb-log-ha-kzx-0005,10.3.5.58,LOG,ha,C,ha,16C64G,bjb,KFCS,C86,0.84,0.38,0.57,0.3,2020/2/13
6-降CPU内存,hfa-log-ha-kzx-0001,10.3.3.202,LOG,ha,C,ha,4C16G,hfa,KFCS,C86,0.45,0.42,0.03,0.01,2020/4/16
5-降内存,hfa-log-ha-kzx-0002,10.3.3.239,LOG,ha,C,ha,4C16G,hfa,KFCS,C86,0.2,0.61,0.39,0,2020/1/5
0-平,bja-log-hot-kzx-0001,10.2.4.155,LOG,hot,C,hot,32C64G,bja,SCYW,C86,0.36,0.85,0.91,0.72,2020/3/19
6-降CPU内存,bja-log-hot-kzx-0002,10.2.4.35,LOG,hot,C,hot,32C64G,bja,SCYW,C86,0.37,0.11,0.59,0.2,2020/2/26
6-降CPU内存,bja-log-hot-kzx-0003,10.2.4.98,LOG,hot,C,hot,32C64G,bja,SCYW,C86,0.3,0.57,0.54,0.21,2020/9/27
6-降CPU内存,bja-log-hot-kzx-0004,10.2.4.201,LOG,hot,C,hot,32C64G,bja,SCYW,C86,0.31,0.24,0.43,0.24,2020/12/8
6-降CPU内存,bja-log-hot-kzx-0005,10.2.4.218,LOG,hot,C,hot,32C64G,bja,SCYW,C86,0.44,0.42,0.27,0.13,2020/4/8
6-降CPU内存,bja-log-hot-kzx-0006,10.2.4.181,LOG,hot,C,hot,32C64G,bja,SCYW,C86,0.51,0.58,0.62,0.34,2020/6/2
6-降CPU内存,bjb-log-hot-kzx-0001,10.2.5.213,LOG,hot,C,hot,32C64G,bjb,SCYW,C86,0.29,0.27,0.17,0,2020/6/9
6-降CPU内存,bjb-log-hot-kzx-0002,10.2.5.3,LOG,hot,C,hot,32C64G,bjb,SCYW,C86,0.38,0.1,0.37,0.13,2020/11/12
6-降CPU内存,bjb-log-hot-kzx-0003,10.2.5.211,LOG,hot,C,hot,32C64G,bjb,SCYW,C86,0.15,0.44,0,0,2020/7/7
6-降CPU内存,bjb-log-hot-kzx-0004,10.2.5.214,LOG,hot,C,hot,32C64G,bjb,SCYW,C86,0.4,0.26,0.75,0.17,2020/7/17
5-降内存,bjb-log-hot-kzx-0005,10.2.5.123,LOG,hot,C,hot,32C64G,bjb,SCYW,C86,0.16,0.59,0,0,2020/3/4
6-降CPU内存,bjb-log-hot-kzx-0006,10.2.5.81,LOG,hot,C,hot,32C64G,bjb,SCYW,C86,0.32,0.16,0.05,0.02,2020/3/3
6-降CPU内存,hfa-log-hot-kzx-0001,10.2.3.63,LOG,hot,C,hot,16C32G,hfa,SCYW,C86,0.28,0.15,0.27,0,2020/1/1
6-降CPU内存,hfa-log-hot-kzx-0002,10.2.3.155,LOG,hot,C,hot,16C32G,hfa,SCYW,C86,0.12,0.17,0,0,2020/8/18
6-降CPU内存,hfa-log-hot-kzx-0003,10.2.3.52,LOG,hot,C,hot,16C32G,hfa,SCYW,C86,0.33,0.31,0.5,0.09,2020/2/27
1-升CPU,bja-log-log-kzx-0001,10.7.4.158,LOG,log,C,log,4C16G,bja,HXYW,ARM,0.92,0.74,0.79,0.11,2020/5/3
1-升CPU,bja-log-log-kzx-0002,10.7.4.176,LOG,log,C,log,4C16G,bja,HXYW,ARM,1,0.43,0.49,0.18,2020/12/9
4-降CPU,bjb-log-log-kzx-0001,10.7.5.143,LOG,log,C,log,4C16G,bjb,HXYW,ARM,0.29,0.96,0.1,0,2020/9/8
6-降CPU内存,bjb-log-log-kzx-0002,10.7.5.167,LOG,log,C,log,4C16G,bjb,HXYW,ARM,0.47,0.34,0.66,0.04,2020/6/7
0-平,hfa-log-log-kzx-0001,10.7.3.125,LOG,log,C,log,2C4G,hfa,HXYW,ARM,0.3,0.21,0.61,0.2,2020/11/4
0-平,hfa-log-log-kzx-0002,10.7.3.62,LOG,log,C,log,2C4G,hfa,HXYW,ARM,0.2,0.39,0.16,0,2020/2/6
3-升CPU内存,bja-log-web-kzx-0001,10.2.4.56,LOG,web,C,web,2C8G,bja,SCYW,x86,0.62,0.98,0.64,0.5,2020/10/14
0-平,bja-log-web-kzx-0002,10.2.4.149,LOG,web,C,web,2C8G,bja,SCYW,x86,0.49,1,0.2,0.02,2020/10/17
1-升CPU,bjb-log-web-kzx-0001,10.2.5.9,LOG,web,C,web,2C8G,bjb,SCYW,C86,0.93,0.22,0.19,0.05,2020/11/28
