业务IP,归属系统,归属微服务,系统级别,进程,规格,机房,网络区域,芯片架构,最高CPU利用率,最高内存利用率,CPU利用率(>20%)时间占比,CPU利用率(>30%)时间占比,group
[  1   0 198  47],5,[11],3,[11],6,1,0,0,-1.1429960648344424,-0.7424343972191608,-1.0726978961881521,-0.684425565999344,[34 41 17 64  0]
[ 1  0  0 45],14,[5],3,[5],6,3,0,2,1.03896383906611,1.445790209287901,1.6695625415462954,2.4791962048969043,[92 72 11 64  0]
[  1 111 177 201],11,[42],3,[42],0,2,4,1,-0.5247740920626192,-0.5915223553910877,0.8860595593364534,-0.1368756441134549,[56 65 57 64  2]
[  1 111   0 149],12,[51],2,[51],0,3,4,1,-1.3248260568261552,1.4835182197449193,-1.0726978961881521,-0.684425565999344,[92 67 67 64  1]
[  1 111 177  56],6,[58],2,[58],7,2,4,2,-1.2884600584278125,-0.4783383240200326,-1.0726978961881521,-0.684425565999344,[56 46 76 64  0]
[  1 220 188 128],11,[4],3,[4],3,0,1,1,0.8207678486760546,1.294878167459828,1.2386359013308823,0.34983539756289106,[33 65 10 64  2]
[  1   0 177 143],16,[20],0,[20],3,2,0,0,-0.9248000744443873,-0.7047063867621425,-0.6417712559727389,-0.684425565999344,[56 77 27 64  0]
[  1   0 111 145],15,[39],2,[39],6,4,0,1,-0.3429441000709065,-0.6669783763051244,-0.36754521219929415,-0.3802311649516278,[93 75 53 64  0]
[  1 230 111 141],0,[12],1,[12],3,4,3,1,-1.2157280616311275,-1.0819864913323256,-1.0726978961881521,-0.684425565999344,[93 21 18 64  2]
[  1 177   0 145],1,[52],1,[52],2,3,2,0,1.1480618342611377,2.0117103661431757,1.00358500666793,0.47151315798197746,[92 27 68 64  0]
[  1   0 177  12],2,[39],2,[39],5,2,0,1,-0.9248000744443873,-0.8178904181331975,-1.03352274707766,-0.684425565999344,[56 36 53 64  1]
[  1 111 198 177],11,[42],3,[42],4,1,4,1,-0.3429441000709065,-1.383810574988472,0.376782620900056,0.10647987672471808,[34 65 57 64  1]
[  1 209   0  34],17,[9],0,[9],4,3,5,1,0.49347386309097185,0.012125811921205154,-0.40672036130978617,-0.6235866857898008,[92 88 15 64  1]
[  1 220 198  27],18,[78],3,[78],0,1,1,0,1.8390158038296458,-0.40288230310599615,-0.9551724488566757,-0.6235866857898008,[ 34 100 100  64   0]
[  1   0 177 188],15,[76],2,[76],7,2,0,2,-0.8157020792493596,-0.5915223553910877,0.18090687534759547,-0.684425565999344,[56 75 98 64  1]
[  1 111 177  13],11,[9],3,[9],2,2,4,2,-0.9248000744443873,-0.4783383240200326,-0.8376470015251994,-0.684425565999344,[56 65 15 64  1]
[  1 230   0  93],15,[9],2,[9],1,3,3,1,1.5844538150412482,1.823070313858084,1.3953364977728508,1.3232574809155828,[92 75 15 64  0]
[  1 220 188 173],18,[40],3,[40],8,0,1,2,-0.5611400904609617,2.0117103661431757,-0.5242458086412625,-0.5627478055802575,[ 33 100  54  64   1]
[  1 230   0 138],6,[15],2,[15],7,3,3,0,-0.3429441000709065,0.3894059164913881,0.10255657712661118,0.16731875693426135,[92 46 22 64  1]
[  1 177 111 137],1,[17],1,[17],8,4,2,1,-0.779336080851017,1.1439661256317546,-0.014968870204865044,-0.684425565999344,[93 27 24 64  1]
[  1 111 188 154],8,[12],0,[12],1,0,4,0,0.6389378566843421,-0.2519702612779228,1.434511646883343,0.7148686788201504,[33 50 18 64  1]
[  1 230 111 147],14,[79],3,[79],0,4,3,2,-1.2884600584278125,1.1062381151747362,-1.0726978961881521,-0.684425565999344,[ 93  72 101  64   1]
[  1   0 188 169],8,[20],0,[20],3,0,0,2,0.20254587590423168,-0.7047063867621425,0.5334832173420243,-0.5627478055802575,[33 50 27 64  1]
[  1 209   0 112],12,[39],2,[39],1,3,5,1,-0.8884340760460446,1.0307820942606996,-0.8768221506356916,-0.684425565999344,[92 67 53 64  0]
[  1 230   0  87],14,[37],3,[37],2,3,3,1,0.6753038550826848,1.445790209287901,1.6303873924358032,2.661712845525534,[92 72 51 64  0]
[  1 111 177  25],3,[7],2,[7],0,2,4,0,0.49347386309097185,-1.0442584808753073,0.7293589628944851,1.6274518819632988,[56 38 13 64  2]
[  1   0 188 107],8,[11],0,[11],1,0,0,0,0.2752778727009168,1.823070313858084,0.18090687534759547,0.10647987672471808,[33 50 17 64  2]
[  1 209 111  68],17,[27],0,[27],2,4,5,2,1.438989821447878,-0.7424343972191608,0.768534112004977,1.5666130017537556,[93 88 37 64  0]
[  1 209 188 170],8,[73],0,[73],7,0,5,0,1.9117478006263309,0.04985382237822349,2.0613140326512167,2.5400350851064473,[33 50 95 64  0]
[  1   0 177 122],16,[8],0,[8],4,2,0,1,1.729917808634618,-0.629250365848106,2.0613140326512167,-0.441070045161171,[56 77 14 64  0]
[  1 111   0  68],15,[22],2,[22],2,3,4,2,0.4207418662942867,0.20076586420629686,-0.21084461575732566,-0.0760367639039116,[92 75 29 64  1]
[  1 177   0 115],6,[70],2,[70],0,3,2,2,1.257159829456165,1.294878167459828,1.5912122433253115,1.8708074028014716,[92 46 90 64  0]
[  1   0   0 120],17,[40],0,[40],6,3,0,1,-0.01565011448582375,0.5780459687764798,1.5128619451043273,1.0190630798678666,[92 88 54 64  1]
[  1 177 198 166],10,[40],3,[40],7,1,2,0,-1.25209406002947,-1.0442584808753073,-1.0726978961881521,-0.684425565999344,[34 61 54 64  3]
[  1 111 177 114],15,[21],2,[21],7,2,4,1,-1.1793620632327848,-0.10105821944984966,-1.0726978961881521,-0.684425565999344,[56 75 28 64  0]
[  1 177 188 236],11,[40],3,[40],1,0,2,2,-0.41567609686759166,0.1630378537492785,0.45513291912104026,0.34983539756289106,[33 65 54 64  1]
[  1 220 177 237],0,[11],1,[11],2,2,1,1,-0.19748010647753642,2.0117103661431757,-0.48507065953077044,-0.1977145243229981,[56 21 17 64  2]
[  1 230 111  11],0,[73],1,[73],3,4,3,2,1.9117478006263309,-0.5915223553910877,-0.5634209577517546,-0.1368756441134549,[93 21 95 64  1]
[  1   0 177   9],3,[40],2,[40],8,2,0,0,-0.6338720872576469,-1.1951705227033806,-0.7984718524147073,-0.5019089253707143,[56 38 54 64  0]
[  1   0 111  18],2,[39],2,[39],0,4,0,2,-1.0338980696394149,-0.9688024599612707,-1.0726978961881521,-0.684425565999344,[93 36 53 64  2]
[  1 177 111  10],15,[57],2,[57],5,4,2,2,-1.0338980696394149,-0.8556184285902159,-1.0726978961881521,-0.684425565999344,[93 75 74 64  2]
[  1 230 177  79],15,[9],2,[9],8,2,3,0,1.3662578246511927,-1.0442584808753073,0.024206278905627102,0.5323520381915208,[56 75 15 64  2]
[  1 220   0  20],14,[9],3,[9],4,3,1,1,0.6025718582859996,-0.4406103135630145,-0.6417712559727389,-0.3802311649516278,[92 72 15 64  1]
[  1 230 177  50],15,[9],2,[9],8,2,3,0,-0.9248000744443873,-1.383810574988472,-0.9943475979671678,-0.684425565999344,[56 75 15 64  0]
[  1 177 188 109],18,[9],3,[9],7,0,2,2,0.6753038550826848,1.2194221465457913,1.160285603109898,2.1141629236396446,[ 33 100  15  64   0]
[  1 177 111  20],1,[67],1,[67],8,4,2,0,1.1116958358627953,-0.2519702612779228,-0.36754521219929415,-0.5627478055802575,[93 27 86 64  1]
[  1 230 111  95],0,[47],1,[47],2,4,3,1,-1.2157280616311275,-1.383810574988472,-1.0726978961881521,-0.684425565999344,[93 21 62 64  1]
[  1 230 111 198],15,[9],2,[9],1,4,3,1,-0.01565011448582375,-1.383810574988472,-0.5634209577517546,-0.5019089253707143,[93 75 15 64  2]
[  1   0 177 244],17,[76],0,[76],2,2,0,0,0.3116438710992594,-0.7801624076761792,0.4943080682315324,-0.6235866857898008,[56 88 98 64  0]
[ 1  0  0 99],15,[39],2,[39],6,3,0,2,1.5844538150412482,1.0307820942606996,2.413890374645646,2.0533240434301017,[92 75 53 64  0]
[  1 230 198 186],7,[40],3,[40],0,1,3,2,-0.6338720872576469,1.5212462302019376,-0.9551724488566757,-0.6235866857898008,[34 48 54 64  0]
[  1 230 177 117],1,[54],1,[54],6,2,3,2,0.020715883912518822,0.4648619374054248,-0.8376470015251994,-0.5019089253707143,[56 27 70 64  1]
[  1 111 188  30],3,[28],2,[28],3,0,4,0,0.7480358518793698,1.3326061779168459,-0.9551724488566757,-0.6235866857898008,[33 38 38 64  1]
[  1 230 111 190],6,[23],2,[23],4,4,3,1,-1.1793620632327848,-0.025602198535812977,-1.0726978961881521,-0.684425565999344,[93 46 30 64  0]
[  1 209 177 149],16,[11],0,[11],6,2,5,0,0.20254587590423168,-1.119714501789344,-0.328370063088802,-0.5627478055802575,[56 77 17 64  1]
[  1 220 111 149],15,[65],2,[65],2,4,1,1,-0.41567609686759166,-0.2519702612779228,-0.680946405083231,-0.3802311649516278,[93 75 84 64  0]
[  1 220 177  67],6,[50],2,[50],3,2,1,1,1.511721818244563,-0.9688024599612707,1.1211104539994063,-0.0760367639039116,[56 46 66 64  1]
[  1 230   0  41],6,[9],2,[9],1,3,3,1,1.9117478006263309,1.445790209287901,2.2571897782036774,2.0533240434301017,[92 46 15 64  0]
[  1 230   0 124],1,[18],1,[18],6,3,3,1,0.7480358518793698,1.0307820942606996,1.160285603109898,2.1141629236396446,[92 27 25 64  0]
[  1 220 177 232],0,[11],1,[11],2,2,1,1,-0.7066040840543318,-1.0819864913323256,-1.03352274707766,-0.684425565999344,[56 21 17 64  1]
[  1   0   0 178],6,[64],2,[64],1,3,0,2,-1.1429960648344424,-0.7047063867621425,-1.0726978961881521,-0.684425565999344,[92 46 83 64  1]
[  1 111 198 222],8,[16],0,[16],3,1,4,2,1.9117478006263309,-1.383810574988472,-0.328370063088802,-0.3193922847420846,[34 50 23 64  1]
[  1 177   0  37],15,[57],2,[57],5,3,2,2,0.5298398614893144,1.7098862824870291,0.4943080682315324,0.8365464392392368,[92 75 74 64  4]
[  1   0 177 231],15,[36],2,[36],6,2,0,1,-1.1793620632327848,-0.629250365848106,-1.0726978961881521,-0.684425565999344,[56 75 49 64  0]
[  1   0 177  84],16,[0],0,[0],2,2,0,0,1.6208198134395908,-0.7801624076761792,-0.054144019315357186,0.41067427777243415,[56 77  6 64  0]
[  1 230   0 106],14,[79],3,[79],0,3,3,0,0.7480358518793698,1.181694136088773,0.18090687534759547,1.140740840286953,[ 92  72 101  64   1]
[  1 209 177 127],17,[29],0,[29],2,2,5,2,0.6025718582859996,-1.3083545540744355,-0.17166946664683352,0.5323520381915208,[56 88 40 64  0]
[  1 111 198 126],3,[7],2,[7],1,1,4,2,-1.2157280616311275,-1.383810574988472,-1.0726978961881521,-0.684425565999344,[34 38 13 64  1]
[  1 177 198 120],11,[40],3,[40],1,1,2,1,-0.8520680776477021,-0.7801624076761792,-0.7984718524147073,-0.684425565999344,[34 65 54 64  1]
[  1 111   0 215],2,[7],2,[7],1,3,4,2,-0.5247740920626192,-0.5537943449340693,-0.6417712559727389,-0.3802311649516278,[92 36 13 64  1]
[  1 230 177 169],0,[12],1,[12],3,2,3,1,-1.3248260568261552,0.04985382237822349,-1.0726978961881521,-0.684425565999344,[56 21 18 64  2]
[  1   0 198 184],5,[40],3,[40],7,1,0,0,-1.2884600584278125,0.2384938746633152,-1.0726978961881521,-0.684425565999344,[34 41 54 64  0]
[  1 111 177 225],17,[61],0,[61],5,2,4,1,-0.30657810167256394,-1.3083545540744355,0.45513291912104026,0.9582241996583234,[56 88 80 64  0]
[  1 111 111 162],2,[7],2,[7],1,4,4,0,-0.23384610487587898,-0.516066334477051,-0.2891949139783098,-0.6235866857898008,[93 36 13 64  2]
[  1 230 111  26],0,[12],1,[12],3,4,3,1,-0.37931009846924907,-0.6669783763051244,0.5334832173420243,1.0190630798678666,[93 21 18 64  1]
[  1   0 177 107],10,[59],3,[59],5,2,0,2,-0.8157020792493596,-0.5537943449340693,-0.6417712559727389,-0.684425565999344,[56 61 78 64  1]
[  1 220   0  45],15,[55],2,[55],7,3,1,1,-0.4520420952659342,1.6344302615729926,2.6881164184190904,3.026746126782793,[92 75 71 64  0]
[  1 230   0 138],6,[7],2,[7],3,3,3,0,0.5298398614893144,-0.28969827173494117,0.8077092611154691,0.16731875693426135,[92 46 13 64  1]
[  1 111 188  60],16,[10],0,[10],6,0,4,2,0.5298398614893144,-0.025602198535812977,1.2386359013308823,0.8973853194487801,[33 77 16 64  0]
[  1 177 198  75],18,[9],3,[9],7,1,2,1,-0.5975060888593043,-0.6669783763051244,-0.48507065953077044,-0.0760367639039116,[ 34 100  15  64   0]
[  1 209 198  15],8,[73],0,[73],7,1,5,2,0.566205859887657,2.0117103661431757,0.1417317262371033,-0.441070045161171,[34 50 95 64  0]
[  1 111 188  61],8,[12],0,[12],1,0,4,0,0.9662318422694249,-0.4406103135630145,0.5726583664525164,0.8365464392392368,[33 50 18 64  2]
[  1 111 188 164],16,[12],0,[12],3,0,4,1,0.9662318422694249,0.2384938746633152,0.29843232267907166,0.28899651735334775,[33 77 18 64  2]
[  1   0 188  34],16,[0],0,[0],2,0,0,2,1.2935258278545076,0.12530984329226016,0.5726583664525164,1.0190630798678666,[33 77  6 64  2]
[  1 209 177 126],17,[11],0,[11],2,2,5,1,-0.23384610487587898,-0.17651424036388633,-0.054144019315357186,-0.5019089253707143,[56 88 17 64  0]
[  1 177 198 207],11,[40],3,[40],1,1,2,1,1.3298918262528503,-0.3274262821919595,1.160285603109898,1.140740840286953,[34 65 54 64  4]
[  1 230 111  64],1,[18],1,[18],6,4,3,0,-0.23384610487587898,-0.8556184285902159,-0.6417712559727389,-0.3802311649516278,[93 27 25 64  1]
[  1 111 111 219],14,[76],3,[76],7,4,4,1,-0.6702380856559894,0.8044140315185899,-0.7984718524147073,-0.684425565999344,[93 72 98 64  0]
[  1 220 198  75],11,[49],3,[49],5,1,1,0,-0.01565011448582375,-0.4783383240200326,1.5128619451043273,-0.441070045161171,[34 65 65 64  1]
[  1   0 177  74],16,[8],0,[8],4,2,0,1,-0.7429700824526744,-1.119714501789344,-0.2891949139783098,-0.684425565999344,[56 77 14 64  1]
[  1   0 188 195],13,[7],2,[7],3,0,0,2,1.220793831057823,1.860798324315102,1.5128619451043273,-0.0760367639039116,[33 71 13 64  2]
[  1 209 177  95],13,[55],2,[55],7,2,5,1,0.7480358518793698,-0.8178904181331975,0.8860595593364534,-0.1368756441134549,[56 71 71 64  1]
[  1 177   0 236],1,[17],1,[17],8,3,2,1,0.6025718582859996,0.04985382237822349,0.6510086646735008,0.6540297986106072,[92 27 24 64  1]
[  1   0 177 237],17,[12],0,[12],2,2,0,1,-1.25209406002947,-1.3460825645314538,-1.0726978961881521,-0.684425565999344,[56 88 18 64  3]
[  1 111 111 226],6,[31],2,[31],1,4,4,2,-0.779336080851017,0.9175980628896445,0.7293589628944851,-0.684425565999344,[93 46 43 64  1]
[  1   0 177 139],16,[0],0,[0],2,2,0,0,-1.1066300664360997,-0.8556184285902159,-1.0726978961881521,-0.684425565999344,[56 77  6 64  1]
[  1 177   0 164],0,[43],1,[43],8,3,2,2,1.257159829456165,1.2194221465457913,1.8654382870987563,-0.1368756441134549,[92 21 58 64  3]
[  1 230 177  42],6,[76],2,[76],8,2,3,2,-0.5247740920626192,0.42713392694840646,-0.6417712559727389,-0.3802311649516278,[56 46 98 64  1]
[  1 209 198  70],16,[14],0,[14],6,1,5,0,-0.7429700824526744,-1.1574425122463623,-0.2891949139783098,-0.684425565999344,[34 77 20 64  0]
[  1 177 111 209],0,[20],1,[20],6,4,2,1,0.6753038550826848,-1.1574425122463623,-0.7592967033042152,-0.441070045161171,[93 21 27 64  1]
[  1 177   0  45],1,[17],1,[17],8,3,2,1,1.4026238230495354,-0.17651424036388633,1.0819353048889142,1.5057741215442122,[92 27 24 64  0]
[  1 111 177  88],5,[9],3,[9],2,2,4,1,-0.8157020792493596,1.068510104717718,-0.7984718524147073,-0.684425565999344,[56 41 15 64  0]
[  1 177 111 104],2,[1],2,[1],7,4,2,0,-1.1793620632327848,2.0117103661431757,-1.0726978961881521,-0.684425565999344,[93 36  7 64  0]
[  1 209   0  77],17,[29],0,[29],5,3,5,2,-0.8884340760460446,-0.025602198535812977,-0.6417712559727389,-0.684425565999344,[92 88 40 64  2]
[  1 230 111  94],0,[5],1,[5],6,4,3,0,-0.30657810167256394,1.4835182197449193,0.25925717356857975,-0.3193922847420846,[93 21 11 64  2]
[  1 230 177 231],15,[32],2,[32],5,2,3,2,-1.1793620632327848,-0.40288230310599615,-1.0726978961881521,-0.684425565999344,[56 75 44 64  1]
[  1 177 111 200],15,[57],2,[57],5,4,2,2,1.0753298374644527,-1.119714501789344,-0.36754521219929415,-0.0760367639039116,[93 75 74 64  4]
[  1   0 177  21],5,[66],3,[66],8,2,0,2,-0.8157020792493596,-0.9688024599612707,-0.328370063088802,-0.684425565999344,[56 41 85 64  1]
[  1   0 111 245],2,[39],2,[39],0,4,0,2,0.7480358518793698,0.04985382237822349,-0.9943475979671678,-0.6235866857898008,[93 36 53 64  0]
[  1   0 188  89],13,[39],2,[39],4,0,0,0,0.49347386309097185,-0.4406103135630145,0.5334832173420243,1.3232574809155828,[33 71 53 64  0]
[  1 111 177  87],16,[12],0,[12],2,2,4,1,0.5298398614893144,0.4648619374054248,0.6510086646735008,0.5323520381915208,[56 77 18 64  1]
[  1   0 198 193],13,[7],2,[7],3,1,0,2,1.9117478006263309,0.4648619374054248,1.8262631379882641,0.8365464392392368,[34 71 13 64  2]
[  1 209   0 105],17,[29],0,[29],5,3,5,2,-0.30657810167256394,1.8985263347721206,1.5128619451043273,2.96590724657325,[92 88 40 64  0]
[  1   0 188 157],8,[11],0,[11],1,0,0,0,-0.48840809366427657,1.445790209287901,1.2386359013308823,0.7757075590296936,[33 50 17 64  0]
[  1   0 177 135],3,[55],2,[55],6,2,0,2,1.0753298374644527,1.068510104717718,-0.17166946664683352,0.5323520381915208,[56 38 71 64  1]
[  1 209 188  67],16,[11],0,[11],5,0,5,1,1.3298918262528503,2.0117103661431757,-0.09331916842584934,0.10647987672471808,[33 77 17 64  0]
[  1 111   0 230],2,[40],2,[40],5,3,4,2,0.020715883912518822,-1.1574425122463623,0.25925717356857975,1.0190630798678666,[92 36 54 64  1]
[  1 177 177 199],1,[17],1,[17],2,2,2,1,-0.4520420952659342,-0.4406103135630145,0.024206278905627102,0.04564099651517479,[56 27 24 64  1]
[  1 230 111 186],6,[7],2,[7],3,4,3,0,-1.0338980696394149,-1.383810574988472,-1.0726978961881521,-0.684425565999344,[93 46 13 64  1]
[  1 111 188 134],8,[12],0,[12],1,0,4,0,0.784401850277712,0.9930540838036812,0.024206278905627102,0.22815763714380446,[33 50 18 64  3]
[  1 111 188  89],18,[76],3,[76],8,0,4,1,1.5844538150412482,2.0117103661431757,1.042760155778422,1.931646283011015,[ 33 100  98  64   0]
[  1 209 177 131],17,[29],0,[29],2,2,5,2,0.8207678486760546,-0.7424343972191608,-0.21084461575732566,0.47151315798197746,[56 88 40 64  1]
[  1 220 177   3],6,[66],2,[66],2,2,1,2,0.7116698534810273,-1.3083545540744355,-0.9551724488566757,-0.6235866857898008,[56 46 85 64  1]
[  1 220 111 111],14,[9],3,[9],4,4,1,0,-0.8884340760460446,0.4648619374054248,-0.9551724488566757,-0.684425565999344,[93 72 15 64  0]
[  1 230   0 154],6,[15],2,[15],7,3,3,0,0.9298658438710823,1.5212462302019376,1.5128619451043273,2.844229486154163,[92 46 22 64  0]
[  1 111 177 183],16,[76],0,[76],3,2,4,1,-1.1429960648344424,-0.10105821944984966,-1.0726978961881521,-0.684425565999344,[56 77 98 64  1]
[  1 177   0  96],1,[11],1,[11],1,3,2,0,1.0025978406677676,-0.21424225082090467,-0.014968870204865044,0.5323520381915208,[92 27 17 64  1]
[  1 111 198  68],5,[9],3,[9],7,1,4,0,0.9298658438710823,-0.8556184285902159,-0.40672036130978617,-0.441070045161171,[34 41 15 64  1]
[  1 111   0 128],14,[76],3,[76],7,3,4,1,1.257159829456165,0.7666860210615716,1.6303873924358032,2.3575184444778174,[92 72 98 64  0]
[  1 209   0 237],17,[27],0,[27],2,3,5,0,1.8753818022279884,2.0117103661431757,1.5128619451043273,2.844229486154163,[92 88 37 64  0]
[  1 111 177 121],8,[16],0,[16],2,2,4,0,-1.1793620632327848,-1.1951705227033806,-1.0726978961881521,-0.684425565999344,[56 50 23 64  0]
[  1 230 177  32],5,[76],3,[76],2,2,3,1,-0.8157020792493596,1.5212462302019376,-0.8376470015251994,-0.684425565999344,[56 41 98 64  0]
[  1 177 177 122],1,[67],1,[67],8,2,2,0,-0.12474810968085126,0.20076586420629686,0.4159577700105481,0.7148686788201504,[56 27 86 64  1]
[  1 230 198 215],7,[40],3,[40],0,1,3,2,-1.3611920552244978,-0.8933464390472341,-1.0726978961881521,-0.684425565999344,[34 48 54 64  2]
[  1 177 177 104],1,[11],1,[11],2,2,2,0,-1.25209406002947,1.7853423034010656,-1.0726978961881521,-0.684425565999344,[56 27 17 64  0]
[  1 230 188 162],10,[76],3,[76],8,0,3,2,0.05708188231086139,1.6344302615729926,-0.054144019315357186,-0.3193922847420846,[33 61 98 64  1]
[  1 230 177  33],15,[9],2,[9],8,2,3,0,-0.9248000744443873,-0.629250365848106,-0.5634209577517546,-0.684425565999344,[56 75 15 64  1]
[  1   0 177 215],1,[77],1,[77],7,2,0,1,0.1661798775058891,0.8421420419756078,-0.8376470015251994,-0.5019089253707143,[56 27 99 64  0]
[  1   0 177 186],13,[7],2,[7],3,2,0,2,-1.3611920552244978,-0.9310744495042524,-1.0726978961881521,-0.684425565999344,[56 71 13 64  2]
[  1 111 188  79],3,[7],2,[7],1,0,4,0,1.511721818244563,1.6721582720300108,1.434511646883343,0.5323520381915208,[33 38 13 64  0]
[  1 111 177  66],3,[9],2,[9],7,2,4,2,-0.6702380856559894,-1.2328985331603988,-0.2891949139783098,-0.684425565999344,[56 38 15 64  1]
[  1 209 177 201],17,[11],0,[11],2,2,5,1,0.23891187430257427,-0.8556184285902159,-0.2891949139783098,-0.6235866857898008,[56 88 17 64  1]
[  1 111 188 234],5,[9],3,[9],7,0,4,0,0.3116438710992594,-1.1951705227033806,-0.2500197648678178,-0.6235866857898008,[33 41 15 64  1]
[  1 230 177  29],0,[73],1,[73],2,2,3,0,-0.9975320712410722,0.7666860210615716,-0.48507065953077044,-0.684425565999344,[56 21 95 64  0]
[  1   0 111 208],1,[77],1,[77],8,4,0,1,-1.2157280616311275,-0.8178904181331975,-1.0726978961881521,-0.684425565999344,[93 27 99 64  1]
[  1 209   0 209],12,[7],2,[7],0,3,5,2,-0.8520680776477021,-0.3274262821919595,-0.48507065953077044,-0.684425565999344,[92 67 13 64  2]
[  1   0 177  36],2,[39],2,[39],5,2,0,1,-1.2884600584278125,1.2194221465457913,-1.0726978961881521,-0.684425565999344,[56 36 53 64  2]
[  1 209 111  28],17,[29],0,[29],5,4,5,1,-1.1793620632327848,-0.9310744495042524,-1.0726978961881521,-0.684425565999344,[93 88 40 64  3]
[  1 209 111  33],17,[27],0,[27],2,4,5,2,-1.1793620632327848,1.294878167459828,-1.0726978961881521,-0.684425565999344,[93 88 37 64  1]
[  1 230 198  26],4,[67],3,[67],6,1,3,1,0.8207678486760546,1.7853423034010656,0.18090687534759547,0.5931909184010639,[34 39 86 64  0]
[  1 209   0 134],12,[39],2,[39],1,3,5,1,-0.6702380856559894,-0.7047063867621425,0.768534112004977,-0.684425565999344,[92 67 53 64  1]
[  1 177 111  80],2,[3],2,[3],0,4,2,2,-0.48840809366427657,-0.4406103135630145,0.4943080682315324,-0.3802311649516278,[93 36  9 64  0]
[  1 111 188 155],8,[12],0,[12],1,0,4,0,1.729917808634618,1.5212462302019376,-0.054144019315357186,0.41067427777243415,[33 50 18 64  4]
[  1 230 177 250],0,[5],1,[5],6,2,3,1,-0.8520680776477021,-0.8933464390472341,-0.6417712559727389,-0.684425565999344,[56 21 11 64  1]
[  1 230   0  75],0,[47],1,[47],2,3,3,1,1.8390158038296458,0.9175980628896445,1.7479128397672798,1.0190630798678666,[92 21 62 64  0]
[  1 177 188 220],9,[9],3,[9],1,0,2,1,1.3298918262528503,0.3894059164913881,0.9644098575574377,1.7491296423823854,[33 55 15 64  1]
[  1   0 177  86],17,[53],0,[53],1,2,0,1,1.0753298374644527,-0.7424343972191608,-0.8376470015251994,-0.5019089253707143,[56 88 69 64  0]
[  1 111   0 122],14,[69],3,[69],5,3,4,2,-0.9248000744443873,0.31394989557735187,-0.9943475979671678,-0.684425565999344,[92 72 89 64  1]
[  1 111 198 208],16,[76],0,[76],7,1,4,2,0.12981387910754655,0.2384938746633152,-0.680946405083231,-0.3802311649516278,[34 77 98 64  1]
[  1   0 188   4],5,[56],3,[56],2,0,0,1,1.9117478006263309,0.3516779060343702,1.2386359013308823,2.0533240434301017,[33 41 73 64  0]
[  1   0 198 207],8,[20],0,[20],3,1,0,1,-0.9611660728427298,-0.5537943449340693,-0.9159972997461836,-0.684425565999344,[34 50 27 64  0]
[  1   0 177  11],17,[12],0,[12],2,2,0,1,-0.6702380856559894,-1.2706265436174171,-0.9159972997461836,-0.684425565999344,[56 88 18 64  2]
[  1   0 177  76],3,[39],2,[39],2,2,0,0,-0.41567609686759166,-0.8556184285902159,-0.5634209577517546,-0.3193922847420846,[56 38 53 64  1]
[  1 111 198 104],8,[12],0,[12],1,1,4,2,-1.3611920552244978,-0.3651542926489778,-1.0726978961881521,-0.684425565999344,[34 50 18 64  5]
[  1 177 188 125],9,[41],3,[41],2,0,2,2,1.2935258278545076,2.0117103661431757,1.3953364977728508,0.7148686788201504,[33 55 55 64  0]
[ 1  0  0 50],15,[7],2,[7],2,3,0,2,-0.01565011448582375,0.6535019896905165,-0.9943475979671678,-0.6235866857898008,[92 75 13 64  4]
[  1   0 188 168],8,[11],0,[11],1,0,0,0,0.3480098694976016,0.012125811921205154,-0.014968870204865044,-0.2585534045325413,[33 50 17 64  4]
[  1   0 198 237],8,[11],0,[11],1,1,0,0,-0.6338720872576469,-0.2519702612779228,1.0819353048889142,1.444935241334669,[34 50 17 64  3]
[  1 111 111 243],17,[61],0,[61],8,4,4,0,-0.5611400904609617,-0.8178904181331975,0.45513291912104026,0.9582241996583234,[93 88 80 64  0]
[  1   0 111  58],17,[12],0,[12],3,4,0,0,-0.19748010647753642,0.3894059164913881,-0.7201215541937231,-0.441070045161171,[93 88 18 64  1]
[  1 177 188  19],11,[40],3,[40],1,0,2,2,0.8207678486760546,0.04985382237822349,2.6881164184190904,1.931646283011015,[33 65 54 64  4]
[  1 111 198  99],8,[12],0,[12],1,1,4,2,-0.7066040840543318,-1.2706265436174171,0.29843232267907166,-0.684425565999344,[34 50 18 64  2]
[  1 111 111  85],15,[22],2,[22],2,4,4,0,-1.3611920552244978,-0.3274262821919595,-1.0726978961881521,-0.684425565999344,[93 75 29 64  1]
[  1 230 177  47],6,[67],2,[67],2,2,3,0,-0.37931009846924907,0.7289580106045532,-1.03352274707766,-0.684425565999344,[56 46 86 64  1]
[  1   0 198 215],8,[58],0,[58],7,1,0,1,-0.8157020792493596,0.2384938746633152,-0.5242458086412625,-0.684425565999344,[34 50 76 64  0]
[  1 230 111 181],6,[71],2,[71],2,4,3,2,0.5298398614893144,-0.9688024599612707,-0.13249431753634147,-0.5627478055802575,[93 46 91 64  0]
[  1 209 198 160],16,[11],0,[11],5,1,5,1,-0.6338720872576469,-0.06333020899283132,-0.5242458086412625,-0.3193922847420846,[34 77 17 64  1]
[  1 220   0 221],6,[50],2,[50],0,3,1,0,-0.8884340760460446,-1.3460825645314538,-0.5634209577517546,-0.684425565999344,[92 46 66 64  3]
[  1 177 111 204],15,[57],2,[57],5,4,2,2,-0.5247740920626192,-0.7424343972191608,-0.2891949139783098,-0.1368756441134549,[93 75 74 64  3]
